"","y","x","i","j","subj","stimulus","cond"
"1594",36.9603835446834,1,27,17,"27","17","1"
"1595",24.8319025531631,-1,27,18,"27","18","-1"
"1596",34.5085755707303,1,27,18,"27","18","1"
"1597",29.0086635334041,-1,27,19,"27","19","-1"
"1598",36.1273312236299,1,27,19,"27","19","1"
"1599",29.8341655300071,-1,27,20,"27","20","-1"
"1600",37.8939452356828,1,27,20,"27","20","1"
"1601",29.9751349635847,-1,27,21,"27","21","-1"
"1602",37.7188897413258,1,27,21,"27","21","1"
"1603",29.8979485367167,-1,27,22,"27","22","-1"
"1604",41.0440708331148,1,27,22,"27","22","1"
"1605",31.4638521112011,-1,27,23,"27","23","-1"
"1606",36.7230879553538,1,27,23,"27","23","1"
"1607",27.4721339570859,-1,27,24,"27","24","-1"
"1608",38.7412924990777,1,27,24,"27","24","1"
"1609",30.5167678523752,-1,27,25,"27","25","-1"
"1610",37.9014835158659,1,27,25,"27","25","1"
"1611",31.6515808533614,-1,27,26,"27","26","-1"
"1612",40.0294893078923,1,27,26,"27","26","1"
"1613",28.0691148238421,-1,27,27,"27","27","-1"
"1614",41.8632973222871,1,27,27,"27","27","1"
"1615",32.3515965814506,-1,27,28,"27","28","-1"
"1616",32.4269020081552,1,27,28,"27","28","1"
"1617",21.5280859704551,-1,27,29,"27","29","-1"
"1618",29.4520067284101,1,27,29,"27","29","1"
"1619",25.989689756682,-1,27,30,"27","30","-1"
"1620",38.1252932989461,1,27,30,"27","30","1"
"1621",33.2283474653874,-1,28,1,"28","1","-1"
"1622",48.0069964192863,1,28,1,"28","1","1"
"1623",35.8438717279476,-1,28,2,"28","2","-1"
"1624",42.4502602134608,1,28,2,"28","2","1"
"1625",35.8979614014635,-1,28,3,"28","3","-1"
"1626",41.8522051091497,1,28,3,"28","3","1"
"1627",33.549097650075,-1,28,4,"28","4","-1"
"1628",48.4108926804691,1,28,4,"28","4","1"
"1629",34.0647680831933,-1,28,5,"28","5","-1"
"1630",44.5571232823008,1,28,5,"28","5","1"
"1631",38.2856640016009,-1,28,6,"28","6","-1"
"1632",49.7276383415821,1,28,6,"28","6","1"
"1633",32.4762933400745,-1,28,7,"28","7","-1"
"1634",45.931967577981,1,28,7,"28","7","1"
"1635",38.9682629308239,-1,28,8,"28","8","-1"
"1636",47.3449222253612,1,28,8,"28","8","1"
"1637",31.9101732193722,-1,28,9,"28","9","-1"
"1638",45.5005961207361,1,28,9,"28","9","1"
"1639",36.0539354246695,-1,28,10,"28","10","-1"
"1640",47.7359515206658,1,28,10,"28","10","1"
"1641",35.5043989028151,-1,28,11,"28","11","-1"
"1642",44.6122719054787,1,28,11,"28","11","1"
"1643",37.0186758872851,-1,28,12,"28","12","-1"
"1644",46.5435486289828,1,28,12,"28","12","1"
"1645",39.4871844343729,-1,28,13,"28","13","-1"
"1646",53.0010163210581,1,28,13,"28","13","1"
"1647",33.5334789608789,-1,28,14,"28","14","-1"
"1648",50.6161431757488,1,28,14,"28","14","1"
"1649",29.7543333756306,-1,28,15,"28","15","-1"
"1650",42.0236551738959,1,28,15,"28","15","1"
"1651",33.7457101990317,-1,28,16,"28","16","-1"
"1652",45.0625345765976,1,28,16,"28","16","1"
"1653",40.8144023011672,-1,28,17,"28","17","-1"
"1654",48.6868143147253,1,28,17,"28","17","1"
"1655",31.7473126771242,-1,28,18,"28","18","-1"
"1656",46.1841174623946,1,28,18,"28","18","1"
"1657",35.9140190233183,-1,28,19,"28","19","-1"
"1658",39.4019914496076,1,28,19,"28","19","1"
"1659",29.5813361788454,-1,28,20,"28","20","-1"
"1660",44.1218197174845,1,28,20,"28","20","1"
"1661",41.3976676648875,-1,28,21,"28","21","-1"
"1662",48.0456729802674,1,28,21,"28","21","1"
"1663",42.1363522199275,-1,28,22,"28","22","-1"
"1664",49.0284341574418,1,28,22,"28","22","1"
"1665",34.7199237878176,-1,28,23,"28","23","-1"
"1666",51.4035759105899,1,28,23,"28","23","1"
"1667",31.9017603869498,-1,28,24,"28","24","-1"
"1668",44.7387816089443,1,28,24,"28","24","1"
"1669",34.4573806901531,-1,28,25,"28","25","-1"
"1670",45.6465304758524,1,28,25,"28","25","1"
"1671",40.539818319666,-1,28,26,"28","26","-1"
"1672",43.8899474400196,1,28,26,"28","26","1"
"1673",42.2386599975023,-1,28,27,"28","27","-1"
"1674",46.0995245241039,1,28,27,"28","27","1"
"1675",36.0656201364321,-1,28,28,"28","28","-1"
"1676",48.4456474895886,1,28,28,"28","28","1"
"1677",33.222696479511,-1,28,29,"28","29","-1"
"1678",43.3385010831943,1,28,29,"28","29","1"
"1679",36.4689570975503,-1,28,30,"28","30","-1"
"1680",44.7090962286902,1,28,30,"28","30","1"
"1681",35.4276146454447,-1,29,1,"29","1","-1"
"1682",48.9539844096608,1,29,1,"29","1","1"
"1683",39.9791575065022,-1,29,2,"29","2","-1"
"1684",42.1329812101378,1,29,2,"29","2","1"
"1685",41.0808715975507,-1,29,3,"29","3","-1"
"1686",41.6513012486992,1,29,3,"29","3","1"
"1687",39.5319978075938,-1,29,4,"29","4","-1"
"1688",43.9702887041789,1,29,4,"29","4","1"
"1689",35.9760928448267,-1,29,5,"29","5","-1"
"1690",46.484911693613,1,29,5,"29","5","1"
"1691",35.0281973393611,-1,29,6,"29","6","-1"
"1692",42.3957789390316,1,29,6,"29","6","1"
"1693",33.7026939122165,-1,29,7,"29","7","-1"
"1694",38.686342721797,1,29,7,"29","7","1"
"1695",33.8866705291384,-1,29,8,"29","8","-1"
"1696",45.7890033456754,1,29,8,"29","8","1"
"1697",34.3599281617556,-1,29,9,"29","9","-1"
"1698",37.6451154705011,1,29,9,"29","9","1"
"1699",47.3281993420349,-1,29,10,"29","10","-1"
"1700",47.2508004816554,1,29,10,"29","10","1"
"1701",38.4859805032468,-1,29,11,"29","11","-1"
"1702",40.646400798548,1,29,11,"29","11","1"
"1703",36.4943876316198,-1,29,12,"29","12","-1"
"1704",47.6818073997098,1,29,12,"29","12","1"
"1705",45.348503139211,-1,29,13,"29","13","-1"
"1706",49.1341336232372,1,29,13,"29","13","1"
"1707",44.7680485048364,-1,29,14,"29","14","-1"
"1708",45.3518576134898,1,29,14,"29","14","1"
"1709",38.2728988469168,-1,29,15,"29","15","-1"
"1710",39.4409731647346,1,29,15,"29","15","1"
"1711",30.1731760374716,-1,29,16,"29","16","-1"
"1712",42.6362905815615,1,29,16,"29","16","1"
"1713",42.1182496295703,-1,29,17,"29","17","-1"
"1714",39.524439077233,1,29,17,"29","17","1"
"1715",37.1505169622766,-1,29,18,"29","18","-1"
"1716",44.3227438402654,1,29,18,"29","18","1"
"1717",33.748787138423,-1,29,19,"29","19","-1"
"1718",39.4328358763028,1,29,19,"29","19","1"
"1719",37.8867528692999,-1,29,20,"29","20","-1"
"1720",43.0182852460273,1,29,20,"29","20","1"
"1721",40.4124947787216,-1,29,21,"29","21","-1"
"1722",38.6293559558526,1,29,21,"29","21","1"
"1723",36.0826903233537,-1,29,22,"29","22","-1"
"1724",50.0000583780367,1,29,22,"29","22","1"
"1725",34.7373487334358,-1,29,23,"29","23","-1"
"1726",47.1781403382838,1,29,23,"29","23","1"
"1727",39.1942995612224,-1,29,24,"29","24","-1"
"1728",44.3331527607203,1,29,24,"29","24","1"
"1729",39.6994562290619,-1,29,25,"29","25","-1"
"1730",44.7615836440713,1,29,25,"29","25","1"
"1731",43.604892416376,-1,29,26,"29","26","-1"
"1732",44.8661781934176,1,29,26,"29","26","1"
"1733",41.7773848470771,-1,29,27,"29","27","-1"
"1734",46.0719029282038,1,29,27,"29","27","1"
"1735",41.8287006265879,-1,29,28,"29","28","-1"
"1736",43.9256432927718,1,29,28,"29","28","1"
"1737",37.6860423657435,-1,29,29,"29","29","-1"
"1738",36.5739973478731,1,29,29,"29","29","1"
"1739",38.1068780751877,-1,29,30,"29","30","-1"
"1740",43.8517005113982,1,29,30,"29","30","1"
"1741",32.98193182546,-1,30,1,"30","1","-1"
"1742",41.5811519318013,1,30,1,"30","1","1"
"1743",28.8770256285359,-1,30,2,"30","2","-1"
"1744",42.8780688586601,1,30,2,"30","2","1"
"1745",32.3200802329588,-1,30,3,"30","3","-1"
"1746",39.6768340559676,1,30,3,"30","3","1"
"1747",33.4690910331829,-1,30,4,"30","4","-1"
"1748",46.6532317377145,1,30,4,"30","4","1"
"1749",33.5534237047553,-1,30,5,"30","5","-1"
"1750",41.7007919360869,1,30,5,"30","5","1"
"1751",34.0534186758205,-1,30,6,"30","6","-1"
"1752",43.2877387870357,1,30,6,"30","6","1"
"1753",31.5678590163314,-1,30,7,"30","7","-1"
"1754",43.3613478621224,1,30,7,"30","7","1"
"1755",37.9152884156588,-1,30,8,"30","8","-1"
"1756",42.2607026959278,1,30,8,"30","8","1"
"1757",30.3522650186634,-1,30,9,"30","9","-1"
"1758",41.0496833196874,1,30,9,"30","9","1"
"1759",36.8824248724832,-1,30,10,"30","10","-1"
"1760",47.5917555807333,1,30,10,"30","10","1"
"1761",32.9496985652412,-1,30,11,"30","11","-1"
"1762",44.0693523932378,1,30,11,"30","11","1"
"1763",30.5767524286017,-1,30,12,"30","12","-1"
"1764",42.9491290918502,1,30,12,"30","12","1"
"1765",42.5377666211819,-1,30,13,"30","13","-1"
"1766",42.2428337765144,1,30,13,"30","13","1"
"1767",28.2569009761474,-1,30,14,"30","14","-1"
"1768",44.4507946977259,1,30,14,"30","14","1"
"1769",33.2698955314536,-1,30,15,"30","15","-1"
"1770",45.3412453053871,1,30,15,"30","15","1"
"1771",30.8044691990335,-1,30,16,"30","16","-1"
"1772",40.3923226671209,1,30,16,"30","16","1"
"1773",33.6950587618797,-1,30,17,"30","17","-1"
"1774",40.9777519099994,1,30,17,"30","17","1"
"1775",31.7329029337694,-1,30,18,"30","18","-1"
"1776",35.5639673901475,1,30,18,"30","18","1"
"1777",29.521999294929,-1,30,19,"30","19","-1"
"1778",43.0471564980518,1,30,19,"30","19","1"
"1779",24.5942812901494,-1,30,20,"30","20","-1"
"1780",34.7649551923585,1,30,20,"30","20","1"
"1781",33.970457999566,-1,30,21,"30","21","-1"
"1782",42.76359779414,1,30,21,"30","21","1"
"1783",36.3526475660001,-1,30,22,"30","22","-1"
"1784",45.1362639566873,1,30,22,"30","22","1"
"1785",32.9015407972319,-1,30,23,"30","23","-1"
"1786",43.2695597407497,1,30,23,"30","23","1"
"1787",31.6774664415254,-1,30,24,"30","24","-1"
"1788",40.7246420703264,1,30,24,"30","24","1"
"1789",33.2883242859099,-1,30,25,"30","25","-1"
"1790",46.0364431923622,1,30,25,"30","25","1"
"1791",29.9920917850103,-1,30,26,"30","26","-1"
"1792",43.0832014676978,1,30,26,"30","26","1"
"1793",32.9044194596587,-1,30,27,"30","27","-1"
"1794",42.7045519318054,1,30,27,"30","27","1"
"1795",28.6907126542979,-1,30,28,"30","28","-1"
"1796",44.0674377440535,1,30,28,"30","28","1"
"1797",33.4051193046112,-1,30,29,"30","29","-1"
"1798",40.1590157283775,1,30,29,"30","29","1"
"1799",28.9781020217222,-1,30,30,"30","30","-1"
"1800",42.0438099846412,1,30,30,"30","30","1"
"1801",32.3318794192504,-1,31,1,"31","1","-1"
"1802",44.3413403229432,1,31,1,"31","1","1"
"1803",28.7544691964098,-1,31,2,"31","2","-1"
"1804",33.7230587206831,1,31,2,"31","2","1"
"1805",27.4521696910511,-1,31,3,"31","3","-1"
"1806",44.9160899765764,1,31,3,"31","3","1"
"1807",30.565104637751,-1,31,4,"31","4","-1"
"1808",46.9604547029855,1,31,4,"31","4","1"
"1809",27.1443099595253,-1,31,5,"31","5","-1"
"1810",39.3127585977135,1,31,5,"31","5","1"
"1811",31.0383081189911,-1,31,6,"31","6","-1"
"1812",39.4228256841397,1,31,6,"31","6","1"
"1813",31.9978611884488,-1,31,7,"31","7","-1"
"1814",42.9531798564012,1,31,7,"31","7","1"
"1815",25.882026703629,-1,31,8,"31","8","-1"
"1816",47.401551589705,1,31,8,"31","8","1"
"1817",29.0909579452962,-1,31,9,"31","9","-1"
"1818",39.045915985201,1,31,9,"31","9","1"
"1819",36.6947787931997,-1,31,10,"31","10","-1"
"1820",43.9223078636492,1,31,10,"31","10","1"
"1821",30.0287601027192,-1,31,11,"31","11","-1"
"1822",39.8579174040111,1,31,11,"31","11","1"
"1823",31.9329227699129,-1,31,12,"31","12","-1"
"1824",42.1327426360915,1,31,12,"31","12","1"
"1825",29.9515590808911,-1,31,13,"31","13","-1"
"1826",39.4234538072397,1,31,13,"31","13","1"
"1827",33.9237557751886,-1,31,14,"31","14","-1"
"1828",43.9669351148231,1,31,14,"31","14","1"
"1829",23.9385616329336,-1,31,15,"31","15","-1"
"1830",36.7176639945716,1,31,15,"31","15","1"
"1831",28.2636454520318,-1,31,16,"31","16","-1"
"1832",32.6060509128276,1,31,16,"31","16","1"
"1833",34.5781663851711,-1,31,17,"31","17","-1"
"1834",37.7147776053334,1,31,17,"31","17","1"
"1835",24.1384852878475,-1,31,18,"31","18","-1"
"1836",38.2101579633082,1,31,18,"31","18","1"
"1837",29.4988561572022,-1,31,19,"31","19","-1"
"1838",37.4903962761316,1,31,19,"31","19","1"
"1839",29.5335320206013,-1,31,20,"31","20","-1"
"1840",32.9554224763413,1,31,20,"31","20","1"
"1841",28.3340189572262,-1,31,21,"31","21","-1"
"1842",47.9370820811977,1,31,21,"31","21","1"
"1843",27.6660051552044,-1,31,22,"31","22","-1"
"1844",42.6287793813762,1,31,22,"31","22","1"
"1845",30.3947374140775,-1,31,23,"31","23","-1"
"1846",40.7538426284506,1,31,23,"31","23","1"
"1847",26.7245141150679,-1,31,24,"31","24","-1"
"1848",37.9839573664565,1,31,24,"31","24","1"
"1849",25.2996330356814,-1,31,25,"31","25","-1"
"1850",41.1899496412464,1,31,25,"31","25","1"
"1851",41.1485446681218,-1,31,26,"31","26","-1"
"1852",37.4566702705441,1,31,26,"31","26","1"
"1853",32.5085420745041,-1,31,27,"31","27","-1"
"1854",42.0006366322802,1,31,27,"31","27","1"
"1855",27.2973840040162,-1,31,28,"31","28","-1"
"1856",39.4525719664511,1,31,28,"31","28","1"
"1857",24.0738958894426,-1,31,29,"31","29","-1"
"1858",34.6352673428354,1,31,29,"31","29","1"
"1859",29.1764211124026,-1,31,30,"31","30","-1"
"1860",33.2496503391854,1,31,30,"31","30","1"
"1861",24.8135173206485,-1,32,1,"32","1","-1"
"1862",39.9296597777283,1,32,1,"32","1","1"
"1863",22.572687780575,-1,32,2,"32","2","-1"
"1864",34.1197127704533,1,32,2,"32","2","1"
"1865",23.4946897767573,-1,32,3,"32","3","-1"
"1866",34.1811472204442,1,32,3,"32","3","1"
"1867",21.1218123672077,-1,32,4,"32","4","-1"
"1868",35.6621240428155,1,32,4,"32","4","1"
"1869",23.3957873163018,-1,32,5,"32","5","-1"
"1870",30.2929870003365,1,32,5,"32","5","1"
"1871",27.6823227443616,-1,32,6,"32","6","-1"
"1872",37.5872248661498,1,32,6,"32","6","1"
"1873",19.9974992185785,-1,32,7,"32","7","-1"
"1874",32.9789694690437,1,32,7,"32","7","1"
"1875",32.195951604496,-1,32,8,"32","8","-1"
"1876",39.0969768648579,1,32,8,"32","8","1"
"1877",21.365892234601,-1,32,9,"32","9","-1"
"1878",36.0006166140534,1,32,9,"32","9","1"
"1879",25.8369717252017,-1,32,10,"32","10","-1"
"1880",39.1407727242422,1,32,10,"32","10","1"
"1881",22.9253669678769,-1,32,11,"32","11","-1"
"1882",33.4629429647414,1,32,11,"32","11","1"
"1883",26.2287591972786,-1,32,12,"32","12","-1"
"1884",38.4813445907363,1,32,12,"32","12","1"
"1885",30.5830840337508,-1,32,13,"32","13","-1"
"1886",38.528548645578,1,32,13,"32","13","1"
"1887",22.7932946569668,-1,32,14,"32","14","-1"
"1888",39.2671996036127,1,32,14,"32","14","1"
"1889",24.2819293738006,-1,32,15,"32","15","-1"
"1890",34.1243792187067,1,32,15,"32","15","1"
"1891",25.149405790979,-1,32,16,"32","16","-1"
"1892",30.4902723387166,1,32,16,"32","16","1"
"1893",30.399301486387,-1,32,17,"32","17","-1"
"1894",37.6817111948857,1,32,17,"32","17","1"
"1895",20.629769573964,-1,32,18,"32","18","-1"
"1896",33.713039444478,1,32,18,"32","18","1"
"1897",22.6202115793161,-1,32,19,"32","19","-1"
"1898",41.848181764249,1,32,19,"32","19","1"
"1899",17.3836633525914,-1,32,20,"32","20","-1"
"1900",33.7294105234046,1,32,20,"32","20","1"
"1901",25.053068499036,-1,32,21,"32","21","-1"
"1902",41.2474268237634,1,32,21,"32","21","1"
"1903",27.2865480182162,-1,32,22,"32","22","-1"
"1904",39.6681115888718,1,32,22,"32","22","1"
"1905",23.4500776241907,-1,32,23,"32","23","-1"
"1906",37.1702342355337,1,32,23,"32","23","1"
"1907",22.8050921807492,-1,32,24,"32","24","-1"
"1908",29.5916927166242,1,32,24,"32","24","1"
"1909",22.9958571902828,-1,32,25,"32","25","-1"
"1910",36.842563480091,1,32,25,"32","25","1"
"1911",29.1742482460116,-1,32,26,"32","26","-1"
"1912",42.5080963871235,1,32,26,"32","26","1"
"1913",32.4854622011965,-1,32,27,"32","27","-1"
"1914",37.2707332325788,1,32,27,"32","27","1"
"1915",27.3256852657752,-1,32,28,"32","28","-1"
"1916",34.7087587631842,1,32,28,"32","28","1"
"1917",14.0858929994544,-1,32,29,"32","29","-1"
"1918",31.3818927577997,1,32,29,"32","29","1"
"1919",27.0477805889393,-1,32,30,"32","30","-1"
"1920",31.6843866960514,1,32,30,"32","30","1"
"1921",20.7634495933497,-1,33,1,"33","1","-1"
"1922",29.0264870035174,1,33,1,"33","1","1"
"1923",19.4283955193488,-1,33,2,"33","2","-1"
"1924",35.0822814881965,1,33,2,"33","2","1"
"1925",30.5657249707146,-1,33,3,"33","3","-1"
"1926",33.9605121347925,1,33,3,"33","3","1"
"1927",25.8738547453468,-1,33,4,"33","4","-1"
"1928",33.510737504244,1,33,4,"33","4","1"
"1929",20.6792475589095,-1,33,5,"33","5","-1"
"1930",31.7469599661133,1,33,5,"33","5","1"
"1931",26.8433957201241,-1,33,6,"33","6","-1"
"1932",33.510574460469,1,33,6,"33","6","1"
"1933",28.3944522845312,-1,33,7,"33","7","-1"
"1934",30.2031439769012,1,33,7,"33","7","1"
"1935",25.3245761986154,-1,33,8,"33","8","-1"
"1936",38.1716116197606,1,33,8,"33","8","1"
"1937",24.1342660467012,-1,33,9,"33","9","-1"
"1938",33.6613938538052,1,33,9,"33","9","1"
"1939",29.1822417335234,-1,33,10,"33","10","-1"
"1940",38.6093283047301,1,33,10,"33","10","1"
"1941",23.0115905816435,-1,33,11,"33","11","-1"
"1942",34.7564571510912,1,33,11,"33","11","1"
"1943",28.8299354228839,-1,33,12,"33","12","-1"
"1944",32.6385866676898,1,33,12,"33","12","1"
"1945",35.3962768038461,-1,33,13,"33","13","-1"
"1946",35.8678113468684,1,33,13,"33","13","1"
"1947",26.342305063339,-1,33,14,"33","14","-1"
"1948",38.2385800071002,1,33,14,"33","14","1"
"1949",23.5879918529593,-1,33,15,"33","15","-1"
"1950",33.5106253698785,1,33,15,"33","15","1"
"1951",19.9585476521639,-1,33,16,"33","16","-1"
"1952",30.048447190326,1,33,16,"33","16","1"
"1953",28.2816801747237,-1,33,17,"33","17","-1"
"1954",30.5418528013949,1,33,17,"33","17","1"
"1955",20.1078964342041,-1,33,18,"33","18","-1"
"1956",28.9881078099747,1,33,18,"33","18","1"
"1957",24.4399190821167,-1,33,19,"33","19","-1"
"1958",31.7587909221344,1,33,19,"33","19","1"
"1959",25.506960663567,-1,33,20,"33","20","-1"
"1960",27.5812485820098,1,33,20,"33","20","1"
"1961",23.6665814719372,-1,33,21,"33","21","-1"
"1962",34.565938313581,1,33,21,"33","21","1"
"1963",26.7662491463196,-1,33,22,"33","22","-1"
"1964",30.0507063949119,1,33,22,"33","22","1"
"1965",25.5586322992159,-1,33,23,"33","23","-1"
"1966",37.836977168333,1,33,23,"33","23","1"
"1967",25.9663798884791,-1,33,24,"33","24","-1"
"1968",33.8564341230652,1,33,24,"33","24","1"
"1969",25.1420699261955,-1,33,25,"33","25","-1"
"1970",28.1885821419515,1,33,25,"33","25","1"
"1971",27.2950489336182,-1,33,26,"33","26","-1"
"1972",39.8854286092575,1,33,26,"33","26","1"
"1973",26.6506271684245,-1,33,27,"33","27","-1"
"1974",31.8091551621962,1,33,27,"33","27","1"
"1975",22.527430129745,-1,33,28,"33","28","-1"
"1976",30.8103127087126,1,33,28,"33","28","1"
"1977",22.3516721484576,-1,33,29,"33","29","-1"
"1978",24.6723524400372,1,33,29,"33","29","1"
"1979",20.9950548925933,-1,33,30,"33","30","-1"
"1980",35.7527114601863,1,33,30,"33","30","1"
"1981",34.257799626276,-1,34,1,"34","1","-1"
"1982",42.9012512985017,1,34,1,"34","1","1"
"1983",30.673617545694,-1,34,2,"34","2","-1"
"1984",37.3662939059817,1,34,2,"34","2","1"
"1985",31.8682540306637,-1,34,3,"34","3","-1"
"1986",37.4500080334955,1,34,3,"34","3","1"
"1987",29.9051745325259,-1,34,4,"34","4","-1"
"1988",42.4207346236902,1,34,4,"34","4","1"
"1989",28.150789656471,-1,34,5,"34","5","-1"
"1990",37.9152807247051,1,34,5,"34","5","1"
"1991",27.5694749151233,-1,34,6,"34","6","-1"
"1992",39.656223917594,1,34,6,"34","6","1"
"1993",25.7514259785244,-1,34,7,"34","7","-1"
"1994",40.02662217793,1,34,7,"34","7","1"
"1995",29.6475415548897,-1,34,8,"34","8","-1"
"1996",41.6889833924582,1,34,8,"34","8","1"
"1997",30.2101328810726,-1,34,9,"34","9","-1"
"1998",36.2041777131561,1,34,9,"34","9","1"
"1999",33.7386982417527,-1,34,10,"34","10","-1"
"2000",44.9147174526337,1,34,10,"34","10","1"
"2001",29.0932498163236,-1,34,11,"34","11","-1"
"2002",35.3804234011511,1,34,11,"34","11","1"
"2003",25.3265658937173,-1,34,12,"34","12","-1"
"2004",42.9531376867759,1,34,12,"34","12","1"
"2005",37.0411526793044,-1,34,13,"34","13","-1"
"2006",37.9011235007323,1,34,13,"34","13","1"
"2007",32.3105417349562,-1,34,14,"34","14","-1"
"2008",38.8040509228298,1,34,14,"34","14","1"
"2009",24.2325429306877,-1,34,15,"34","15","-1"
"2010",38.4169231180138,1,34,15,"34","15","1"
"2011",29.8664723305941,-1,34,16,"34","16","-1"
"2012",32.8334934611848,1,34,16,"34","16","1"
"2013",33.3259103632055,-1,34,17,"34","17","-1"
"2014",37.2852832679453,1,34,17,"34","17","1"
"2015",30.2002044860233,-1,34,18,"34","18","-1"
"2016",32.3878055024121,1,34,18,"34","18","1"
"2017",26.1106968823798,-1,34,19,"34","19","-1"
"2018",34.4501725562988,1,34,19,"34","19","1"
"2019",26.8906835620354,-1,34,20,"34","20","-1"
"2020",30.8705052390972,1,34,20,"34","20","1"
"2021",29.8723423116505,-1,34,21,"34","21","-1"
"2022",40.6326640826796,1,34,21,"34","21","1"
"2023",25.7283477487577,-1,34,22,"34","22","-1"
"2024",35.7836929991039,1,34,22,"34","22","1"
"2025",29.8460905022697,-1,34,23,"34","23","-1"
"2026",34.8463242330862,1,34,23,"34","23","1"
"2027",27.7705956307227,-1,34,24,"34","24","-1"
"2028",32.5344900746353,1,34,24,"34","24","1"
"2029",29.5551307538618,-1,34,25,"34","25","-1"
"2030",49.2888890813447,1,34,25,"34","25","1"
"2031",34.4416579598921,-1,34,26,"34","26","-1"
"2032",38.1400495466537,1,34,26,"34","26","1"
"2033",22.7529691596383,-1,34,27,"34","27","-1"
"2034",45.571986169439,1,34,27,"34","27","1"
"2035",25.5778064615712,-1,34,28,"34","28","-1"
"2036",35.9248791753868,1,34,28,"34","28","1"
"2037",22.4372511467595,-1,34,29,"34","29","-1"
"2038",36.5869139962124,1,34,29,"34","29","1"
"2039",26.8958880714594,-1,34,30,"34","30","-1"
"2040",37.5013132854735,1,34,30,"34","30","1"
"2041",32.4921040861289,-1,35,1,"35","1","-1"
"2042",36.7685922843949,1,35,1,"35","1","1"
"2043",26.6232891997172,-1,35,2,"35","2","-1"
"2044",38.6800994823669,1,35,2,"35","2","1"
"2045",23.7603181727383,-1,35,3,"35","3","-1"
"2046",38.8579567898542,1,35,3,"35","3","1"
"2047",24.9852873158422,-1,35,4,"35","4","-1"
"2048",40.4102042918996,1,35,4,"35","4","1"
"2049",27.0227308327398,-1,35,5,"35","5","-1"
"2050",42.0992203903707,1,35,5,"35","5","1"
"2051",33.1252320686757,-1,35,6,"35","6","-1"
"2052",35.6462149299115,1,35,6,"35","6","1"
"2053",24.6175292669825,-1,35,7,"35","7","-1"
"2054",37.4880377531073,1,35,7,"35","7","1"
"2055",30.9349656623392,-1,35,8,"35","8","-1"
"2056",43.1734432002639,1,35,8,"35","8","1"
"2057",25.9719600218595,-1,35,9,"35","9","-1"
"2058",37.390976589957,1,35,9,"35","9","1"
"2059",38.5073850653908,-1,35,10,"35","10","-1"
"2060",47.4576945206634,1,35,10,"35","10","1"
"2061",22.7881254435028,-1,35,11,"35","11","-1"
"2062",34.3736854377943,1,35,11,"35","11","1"
"2063",28.3588467212582,-1,35,12,"35","12","-1"
"2064",40.5726416831664,1,35,12,"35","12","1"
"2065",34.3152168237424,-1,35,13,"35","13","-1"
"2066",45.4242948942235,1,35,13,"35","13","1"
"2067",28.5916324770905,-1,35,14,"35","14","-1"
"2068",35.6411149982969,1,35,14,"35","14","1"
"2069",27.7640599191084,-1,35,15,"35","15","-1"
"2070",38.0053532281045,1,35,15,"35","15","1"
"2071",25.5758607791785,-1,35,16,"35","16","-1"
"2072",33.7051109490277,1,35,16,"35","16","1"
"2073",25.9780655845522,-1,35,17,"35","17","-1"
"2074",37.6481587755033,1,35,17,"35","17","1"
"2075",17.1161456505225,-1,35,18,"35","18","-1"
"2076",31.4552017725029,1,35,18,"35","18","1"
"2077",27.078302862296,-1,35,19,"35","19","-1"
"2078",38.9539687053617,1,35,19,"35","19","1"
"2079",22.1228046199296,-1,35,20,"35","20","-1"
"2080",37.2451660591236,1,35,20,"35","20","1"
"2081",28.0030927128933,-1,35,21,"35","21","-1"
"2082",36.5475881388271,1,35,21,"35","21","1"
"2083",30.299005276283,-1,35,22,"35","22","-1"
"2084",41.4853621096235,1,35,22,"35","22","1"
"2085",30.6114477513153,-1,35,23,"35","23","-1"
"2086",37.9429285016419,1,35,23,"35","23","1"
"2087",24.7509045771988,-1,35,24,"35","24","-1"
"2088",38.0550319986072,1,35,24,"35","24","1"
"2089",27.6582577456619,-1,35,25,"35","25","-1"
"2090",33.4516388585566,1,35,25,"35","25","1"
"2091",31.0834609067465,-1,35,26,"35","26","-1"
"2092",40.5350946752108,1,35,26,"35","26","1"
"2093",22.2411228453583,-1,35,27,"35","27","-1"
"2094",39.687470828845,1,35,27,"35","27","1"
"2095",29.9410213954621,-1,35,28,"35","28","-1"
"2096",43.4421528812603,1,35,28,"35","28","1"
"2097",32.2361116092315,-1,35,29,"35","29","-1"
"2098",29.6362443658115,1,35,29,"35","29","1"
"2099",26.8531395345508,-1,35,30,"35","30","-1"
"2100",39.0969434236017,1,35,30,"35","30","1"
"2101",25.6132646149755,-1,36,1,"36","1","-1"
"2102",39.6893410510631,1,36,1,"36","1","1"
"2103",27.303646640662,-1,36,2,"36","2","-1"
"2104",37.9103461578857,1,36,2,"36","2","1"
"2105",34.1323429056347,-1,36,3,"36","3","-1"
"2106",37.8212903829983,1,36,3,"36","3","1"
"2107",29.6712094116607,-1,36,4,"36","4","-1"
"2108",37.3787542806726,1,36,4,"36","4","1"
"2109",30.4858006011135,-1,36,5,"36","5","-1"
"2110",42.862488271712,1,36,5,"36","5","1"
"2111",29.0035568906742,-1,36,6,"36","6","-1"
"2112",39.3012260773593,1,36,6,"36","6","1"
